EXP;PROJECT;VERSIONS_AHEAD;CONFIG;FIT_MEAN;FIT_STD;SCORE_MEAN;SCORE_STD;MAE;RMSE;MAPE;R2 
1;square_okhttp_measures;1;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 1);23.031679582595824;9.017408380627137;0.17521977424621582;0.024972586750976203;564.7416910807292;603.583170903873;5.722015375226827;-12.492477312412767
1;square_okhttp_measures;5;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 1);20.39167356491089;6.022256639179676;0.17469487190246583;0.028638757335199456;508.4292629076088;561.834888322105;5.195627647921234;-59.938678472492924
1;square_okhttp_measures;10;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 1);16.303088903427124;6.052471573371556;0.16680655479431153;0.017090944308740728;877.1437754755436;915.4980183832562;9.116338640366953;-176.69455026070483
1;square_okhttp_measures;20;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 1);15.063846540451049;5.901720702203999;0.14533038139343263;0.018913762648101497;568.2801711309523;624.0568781092694;5.818880743453;-22.246236035167833
1;square_okhttp_measures;40;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 1);13.011781644821166;4.70311992798442;0.1291743755340576;0.016557910601732895;693.2315321180556;754.8036101517498;7.013920529842169;-175.93413222124505
1;square_okhttp_measures;average;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 1);17.560414047241213;6.339395444673357;0.15824519157409667;0.021234792328950154;642.365286542578;691.9553131740507;6.573356587362037;-89.46121486040468
1;square_okhttp_measures;1;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 2);28.437296295166014;10.316876126331337;0.26195392608642576;0.017016805283751123;466.0810546875;515.2745577445934;4.642906168910349;-21.68440475150049
1;square_okhttp_measures;5;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 2);28.02134256362915;10.053369543524887;0.26840457916259763;0.017799433472749968;899.7583984375;947.6545473585677;9.654409805899249;-81.83288841382034
1;square_okhttp_measures;10;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 2);26.5579363822937;10.339124864179567;0.2637734889984131;0.034747128050628365;669.8414741847826;736.2454014181283;6.851027919509482;-28.02523659009494
1;square_okhttp_measures;20;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 2);26.0374972820282;10.389397827819161;0.2689976215362549;0.023226209094601217;457.5022228422619;487.9461713979296;4.686680798332029;-35.667575777579444
1;square_okhttp_measures;40;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 2);22.899000453948975;8.462508106574404;0.2627734184265137;0.019032309390875756;729.04013671875;798.3669906802606;7.337023726446617;-56.063462876964095
1;square_okhttp_measures;average;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 2);26.39061459541321;9.91225529368587;0.26518060684204103;0.022364377058521286;644.444657374159;697.0975337198959;6.634409683819546;-44.65471368199186
1;square_okhttp_measures;1;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 1);18.099474000930787;6.6932009657106075;0.16969742774963378;0.006633005263621751;318.5181966145833;362.7137388911281;3.200165999862757;-17.206905789150333
1;square_okhttp_measures;5;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 1);18.42310838699341;6.392093244737961;0.15193495750427247;0.024919837020656768;619.3670134171196;686.4493252179067;6.368536849760248;-80.03990594246451
1;square_okhttp_measures;10;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 1);16.72848677635193;6.176418965550646;0.16341872215270997;0.02141141330431436;323.00148607336956;390.0016030160038;3.2861710037385534;-8.444426472408514
1;square_okhttp_measures;20;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 1);16.10891513824463;6.361528174332332;0.15169334411621094;0.017114847060910328;878.5476143973214;945.7628212423324;8.745042717254853;-172.1004148604805
1;square_okhttp_measures;40;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 1);13.338292169570924;4.788040808719252;0.15940513610839843;0.0199241565800969;1013.3091905381946;1074.5475814199867;9.868455125909879;-198.65407459729832
1;square_okhttp_measures;average;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 1);16.539655294418335;6.082256431810159;0.1592299175262451;0.01800065184592002;630.5487002081176;691.8950139574715;6.293674339305258;-95.28914553236044
1;square_okhttp_measures;1;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 2);32.026374912261964;11.303868338310327;0.30763683319091795;0.04626417280458622;342.2564168294271;403.2624922415479;3.5796852861894934;-3.1862912181522445
1;square_okhttp_measures;5;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 2);31.921303081512452;11.166485668112616;0.31725564002990725;0.019733586605795644;596.6167926290761;616.7579089282913;6.105184131549761;-22.83176766097699
1;square_okhttp_measures;10;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 2);30.455358695983886;11.510894307870986;0.34344029426574707;0.03618552743942801;793.8440811820653;831.2054776541597;7.90481597385308;-36.45228920382434
1;square_okhttp_measures;20;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 2);29.595563840866088;11.241663170984943;0.316102409362793;0.03146211425280777;495.0392857142857;575.3168583355376;5.361116587387417;-60.82161848227979
1;square_okhttp_measures;40;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 2);24.57418837547302;8.480595217395317;0.28087306022644043;0.014096175037649141;851.8933376736111;939.0155612632354;8.44083761655362;-88.76184266219525
1;square_okhttp_measures;average;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 2);29.714557781219487;10.740701340534837;0.3130616474151611;0.029548315228053356;615.929982805693;673.1116596845544;6.278327919106674;-42.41076184548572
