EXP;PROJECT;VERSIONS_AHEAD;CONFIG;FIT_MEAN;FIT_STD;SCORE_MEAN;SCORE_STD;MAE;RMSE;MAPE;R2 
1;apache_ofbiz_measures;1;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 1);13.137329041957855;4.165283465173412;0.1478027105331421;0.020292771996137646;19218.885279605263;19319.729215049836;9.27168430902362;-12313.309297487955
1;apache_ofbiz_measures;5;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 1);12.597418308258057;3.9828490734221615;0.14561611413955688;0.011611903597041714;32059.858723958332;32188.09257072115;15.143577094499577;-10209.764634833733
1;apache_ofbiz_measures;10;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 1);11.684001863002777;4.302237892460249;0.14165598154067993;0.010741127806864792;24202.757123161766;24622.96939316186;11.74451987302692;-11029.650436561005
1;apache_ofbiz_measures;20;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 1);10.835565626621246;3.0317137528611253;0.1562492847442627;0.020189826349337244;28055.18645833333;28607.233321092495;13.59105947504785;-7926.843912957604
1;apache_ofbiz_measures;40;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 1);8.738725006580353;2.587032807211395;0.16084545850753784;0.016400418476918078;9475.824928977272;9746.4309526113;4.619346046855443;-6442.466991605985
1;apache_ofbiz_measures;average;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 1);11.398607969284058;3.6138233982256684;0.1504339098930359;0.015847209645259895;22602.50250280719;22896.89109052733;10.874037359690682;-9584.407054689258
1;apache_ofbiz_measures;1;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 2);20.27747118473053;6.524230352487355;0.2921779751777649;0.01699533862331513;21620.964226973683;21972.28491468101;10.451864147254321;-13712.138149756967
1;apache_ofbiz_measures;5;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 2);19.67115581035614;6.425014530546547;0.2530806064605713;0.010793573253241744;15643.62087673611;15754.825836867714;7.527466947106792;-4095.791011189799
1;apache_ofbiz_measures;10;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 2);19.04079896211624;6.079244851341578;0.281863272190094;0.037680866768668254;22834.896599264706;23297.032365095038;11.002271248140126;-7381.313196173817
1;apache_ofbiz_measures;20;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 2);17.83173781633377;5.555710175134242;0.2684149146080017;0.03738866070587436;16973.441145833334;17792.485048313833;8.190917894159622;-3524.126483877204
1;apache_ofbiz_measures;40;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 2);13.898990988731384;3.8895979116167623;0.2537127137184143;0.03630263875514484;11489.6875;11640.953711389147;5.609387240544958;-4273.33860028068
1;apache_ofbiz_measures;average;(5, 100, 'adam', 0.01, 'relu', 0.1, 50, 2);18.144030952453612;5.694759564225296;0.26984989643096924;0.02783221562124887;17712.522069761566;18091.516375269348;8.556381495441164;-6597.3414882556945
1;apache_ofbiz_measures;1;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 1);12.282772600650787;3.7180068988592354;0.15225166082382202;0.019071458260461405;9123.29646381579;9440.887268912722;4.364825779256853;-2138.8881697218912
1;apache_ofbiz_measures;5;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 1);12.36111330986023;3.684410457186663;0.13113242387771606;0.017921042416942763;9889.948350694445;10128.794386833968;4.752166094704503;-1721.4364621956568
1;apache_ofbiz_measures;10;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 1);11.62240868806839;4.070337164898146;0.14988243579864502;0.021459030291502857;23271.716681985294;23657.95179447106;11.16885647066486;-6698.355296358587
1;apache_ofbiz_measures;20;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 1);10.770960748195648;3.3294525032132865;0.15247678756713867;0.015892038712891035;23518.384375;24363.009619115655;11.308913105014238;-6626.16521288652
1;apache_ofbiz_measures;40;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 1);8.522217154502869;2.4561259574980876;0.14528924226760864;0.007259096110011261;5350.759588068182;5777.371096259425;2.604663013815285;-19498.0121427293
1;apache_ofbiz_measures;average;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 1);11.111894500255584;3.4516665963310835;0.1462065100669861;0.016320533158361863;14230.82109191274;14673.602833118563;6.839884892691148;-7336.571456778392
1;apache_ofbiz_measures;1;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 2);21.838946402072906;7.109503507855452;0.296917200088501;0.009144876872455888;16387.699835526313;16471.782407798964;7.89505838925242;-4093.9921128369924
1;apache_ofbiz_measures;5;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 2);22.20432960987091;6.968591923710542;0.2510032057762146;0.04067487175549466;20360.133029513887;20476.732223487244;9.819012087031874;-4884.617714529981
1;apache_ofbiz_measures;10;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 2);21.416403472423553;6.968205119289176;0.2855370044708252;0.023929142378629146;26217.84535845588;26754.650758089505;12.536116291230156;-8592.45103274324
1;apache_ofbiz_measures;20;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 2);20.185663521289825;5.956586576408725;0.2896241545677185;0.027429449295261303;18524.821354166666;19785.576045178765;8.949540700452502;-5713.525326017943
1;apache_ofbiz_measures;40;(5, 100, 'adam', 0.01, 'relu', 0.1, 100, 2);15.912067472934723;4.69236101459467;0.2878180146217346;0.0312682757929145;24277.75994318182;24365.197730557284;11.817184141520368;-93644.30150201455
